dim,coef
0,-0.00930113133420465
1,-0.0014552427192562694
2,-0.005423749995480529
3,0.014382737248801963
4,0.002745899372520322
5,0.0069686776783846605
6,0.008507170715027181
7,-0.0019260088301647359
8,-0.005071810418310069
9,0.0012960720553774406
10,-0.00028432731263761216
11,-0.0012071591551685306
12,-0.0066791502428413625
13,0.0016409708259338563
14,-0.008151959001611931
15,0.009578283208533316
16,0.009335878053206096
17,-0.0033226839439571398
18,-0.005913562927826524
19,-0.005754685077738095
20,-0.008282917584007867
21,0.00559752440430434
22,0.008859755202001772
23,-0.0042133786750775774
24,-0.009649355871654598
25,-0.014919358384519804
26,-0.005953920475456239
27,0.002363874954865242
28,-0.009475913391992337
29,0.0016260343798742496
30,0.008449661102343041
31,-0.004632409499467581
32,-0.005225483208223797
33,-0.005666829055410628
34,0.007243234138717018
35,0.004468586841396174
36,-0.0035292721708530517
37,0.007058207763068964
38,-0.005984883435264032
39,-0.006207887016639249
40,-0.015432826115851951
41,0.01074181315135732
42,-0.007597203328306123
43,-0.006574307168179009
44,-0.0052598385505136375
45,0.001774729562791257
46,-0.009694184291906037
47,0.005652678057214018
48,0.010719248838817128
49,-0.0027154530825536766
50,0.0018441603291355544
51,0.0037422024834778867
52,0.00690048522664285
53,-0.003531250273803077
54,0.005223649324793235
55,0.0033842933097464533
56,0.0038415091376654293
57,-0.005611782924907578
58,0.00853169809521098
59,0.0006441584381682163
60,0.0007619599469602516
61,-0.003644092759132474
62,-0.0029504566904398188
63,-0.004663887255954237
64,-0.0004667228364458177
65,-0.0024366360471294295
66,0.005358035393638465
67,-5.9170670736849896e-05
68,0.006885494301434724
69,-0.000823010232056002
70,0.0017894168015411191
71,0.0034693643005134756
72,0.01289922754648831
73,0.001966602917213373
74,0.007363992014532184
75,-0.007442844906524407
76,-0.006497826110430323
77,-0.0047216326456300285
78,0.004850837161902051
79,0.002018912508418603
80,0.0008922455322653141
81,-0.0014887487514227483
82,-0.006927636278936235
83,0.002032250216437735
84,-0.002928320914541551
85,-0.007957811991068592
86,-0.0049977677056311405
87,0.00640471578131748
88,0.0032458818385075043
89,0.003536976317066438
90,0.001874496245247401
91,-0.0068835827467599595
92,-0.00043855064321139393
93,-0.007859346637892851
94,-0.005375117629295338
95,0.016660796672229767
96,-0.002418492412461846
97,-0.0018728503821543916
98,-0.005201496306057815
99,0.004787375806727884
100,-0.0004975797517241308
101,0.009532896485199642
102,0.012719495781063291
103,0.004595471497257289
104,-0.009847845976712323
105,0.010782714224472039
106,0.012605368891790762
107,-0.0034852859624994017
108,0.00450270756236517
109,-0.008079932313880643
110,0.002110216196334779
111,0.011668645366712633
112,-0.010845795998866968
113,0.0037094756333411576
114,0.011363327419510232
115,-0.005767851373196029
116,0.00613335500937975
117,0.0069296364823575474
118,0.00170409852416381
119,-0.002007628961448756
120,-0.008730547405312919
121,-0.004406801603208617
122,0.004958385351941186
123,-0.004051476467247323
124,0.005212659242981023
125,-0.007542712793275172
126,-0.0046833849204639755
127,-0.011255226129220667
128,0.001092629461403416
129,0.00718097409903383
130,-0.0019244119680806194
131,0.011314771437292828
132,0.00332671787956222
133,0.0013404389244253143
134,0.004205671468251142
135,0.004191952039091162
136,-0.004723386871033389
137,0.013155243936740654
138,0.007798838137934672
139,0.0035143719855574443
140,0.003508920010935093
141,0.0020852328693069582
142,-0.003761145357331209
143,0.0032021697170384854
144,0.010387026088514906
145,-0.005745513367996437
146,-0.010530641410722661
147,0.0015611673128641604
148,-0.0004736289243018751
149,0.007477427405686038
150,-0.00551914268204987
151,-0.005537601045205636
152,-0.0010139278805046308
153,0.002160275866394744
154,-0.00685114082335314
155,0.012523660619375925
156,-0.0015200452461240418
157,-0.0018894292778853551
158,0.003018180095202357
159,-0.0034798496805985447
160,-0.001989912813422847
161,0.0018534831524339276
162,-0.0014240654129970877
163,0.0025911407267139377
164,0.005083849603947673
165,-0.0073047201071749866
166,0.0035943650036562693
167,0.006958855020571494
168,-0.00037261395769048143
169,-0.00914852065762303
170,-1.0472270218517515e-05
171,-0.004260015520658107
172,-0.010278681220369934
173,-0.0038282490658962144
174,-0.006324246317961394
175,-0.0015333014717251166
176,-0.002271219190232645
177,0.002543800523609491
178,0.006393262089455675
179,-0.004978210978217637
180,0.003719661256994955
181,-0.008227019525656812
182,-0.006237579742766913
183,-0.009800950705938878
184,0.003294996903852028
185,-0.0049527365795323875
186,-1.1952126847337227e-05
187,-0.006099473209633256
188,0.00804282777725524
189,0.00031626816465638746
190,0.012225777011342422
191,-0.008386797281204937
192,0.00792449633925935
193,0.001581724263217775
194,0.0037574066458208005
195,-0.00041837258220612996
196,0.009320613400213099
197,0.011716724433217585
198,-0.004558249271288494
199,-0.001999573549586699
200,0.00468258833489021
201,0.0020461496953020466
202,0.00801096176630716
203,-0.005626907798061073
204,0.0010826734303936822
