dim,coef
832,-0.004458198642272585
833,0.003914806364199598
834,0.004323292109400814
835,0.0018391740180145211
836,0.004402798868082272
837,0.00468930223847329
838,0.004159990542200002
839,-0.0013474767472410854
840,-0.004535946402928802
841,0.0045547886973618616
842,0.0005274681845006664
843,-0.0026253556874264927
844,-0.004147014340428012
845,-0.0045396863375668705
846,0.003434800154513926
847,0.0033489819223837367
848,-0.0001286377506553716
849,0.00452303190463445
850,0.003806491280887418
851,0.001039852522187453
852,-0.004514564134124328
853,-0.0034041814890082827
854,0.0021046145232017635
855,0.0019168033428567275
856,0.0045953053740536345
857,-0.004447841488709398
858,-0.0036976904779886964
859,0.004342221314092809
860,-0.0034498399111972983
861,0.003958224229430243
862,-0.0036023201762539615
863,0.002450948283493279
864,-0.003992636429384048
865,-0.0006602229149100451
866,0.000818683752928352
867,0.002735948657178915
868,0.004449167890819914
869,0.0040743971737020055
870,0.0008660148843079867
871,-0.0032163111908346228
872,-0.0027711512701832494
873,0.004452625293731991
874,-0.001809049671322201
875,-0.0015908771844842548
876,0.004455048968263696
877,0.004584724325694025
878,0.003415732783890554
879,-0.00454322587853932
880,-0.0032103312895652098
881,0.0032558484093090797
882,-0.0035001121985158714
883,0.004228752635142581
884,0.004620755636532907
885,0.004448563294240466
886,-0.0035634461746463487
887,0.004161175945608143
888,-0.0037715089465895657
889,0.004255802287379232
890,-0.004592854270111602
891,0.0031444544064833805
892,-2.1869372586468666e-05
893,0.0030056087078236533
894,0.004617630847115128
895,-0.004577013271804663
896,-0.0026707751294536087
897,0.004091010186859799
898,0.004716975836909013
899,-0.003686891377376406
900,-0.0037736359200121225
901,-0.004322531603487803
902,-0.0037738628801383504
903,0.003798072286721562
904,0.004577083152263387
905,-0.004020868005470068
906,-0.004502383687319772
907,-0.0007094294946221107
908,-0.0037995074587009845
909,0.004527812860603129
910,0.0030493024132690694
911,0.0008628184980457929
912,0.00449209437884503
913,0.002353765173415741
914,0.003347337243178147
915,-0.000821945587123801
916,-0.00046290850750952306
917,0.004692790423764748
918,-0.004101247867951875
919,-0.0018800801242166408
920,0.0035506976844016038
921,0.0037301831107259304
922,-0.004315404120638329
923,0.002103890684330377
924,-0.004267671509392485
925,0.004304264942899049
926,0.004013500145971548
927,-0.0029154283040237635
928,0.0026719989654187216
929,-0.004630302555340736
930,0.0015153073740927403
931,0.00406284439748427
932,0.003827204331821338
933,-0.0006936106919275893
934,0.004010675586859016
935,0.0018100986397666702
936,-0.001218358718266361
937,-0.003224913736903321
938,0.004369944759763655
939,-0.004582620748474834
940,0.0023240983923743163
941,0.00385009706308092
942,-0.0009294002122110584
943,-0.0028790538742774555
944,0.0003989588960094945
945,-0.004618342315387348
946,0.004692393316393132
947,-0.003280303277794814
948,0.0043094006194521065
949,0.0037524879002744324
950,0.004048920606247426
951,-0.0042145273846851145
952,-0.0036156416704946808
953,-0.0015580661353655554
954,0.0035819700359943493
955,-0.0026521575758080727
956,-0.002782383351876958
957,0.00423974054307798
958,0.0032531630523282254
959,-0.0013842513760919438
960,0.004525528803617615
961,-0.0032872308075373186
962,0.002987595636677891
963,-0.003950290851188601
964,-0.0037074942277666124
965,-0.0010667198324602815
966,-0.004276015591338106
967,0.0016690188894974893
968,-0.0024929327201094584
969,0.004105357954726891
970,0.0039539259844746655
971,0.0025835843313790465
972,-0.0022319939615376093
973,-0.0037018717619893564
974,-0.0033853156498076485
975,-0.004430014850385692
976,-0.0032728540846808855
977,0.004337906305407617
978,0.004099731557499066
979,-0.004284169496865544
980,0.002804047241400125
981,0.004183967650917985
982,0.00433601801733033
983,0.00230888678583339
984,-0.0039533897478430426
985,0.0022497535019445486
986,0.004794348835680498
987,0.004305693629768398
988,-0.0036051134267564592
989,0.0030114162541457837
990,0.004244315847309144
991,0.002769411633606804
992,0.004113253409508774
993,0.0020722355804763714
994,0.001663997620493914
995,0.0045465049750507336
996,-0.0038109335791719065
997,0.0030436821809705786
998,-0.00414679643258067
999,0.003912590041252027
1000,-0.004242745658160705
1001,-0.003561911094322542
1002,0.004240081975934912
1003,-0.0035146439418900456
1004,-0.004675497833140935
1005,0.0019205066892161208
1006,-0.004556234169079934
1007,0.00461888092236214
1008,0.004308234838859363
1009,-0.0015849010559518901
1010,0.004363271957740686
1011,-0.0037459659534985175
1012,0.0008742791164462916
1013,-0.004414904204899336
1014,-0.004173595197544099
1015,-0.002607792466724149
1016,0.0028574337959717325
1017,-0.0009291428958868745
1018,0.0035970680464365735
1019,-0.0009806462308756697
1020,-0.004255414746527256
1021,-0.004793082846406784
1022,-0.004457104538017429
1023,0.003213397456302176
1024,0.0030422551675412194
1025,-0.0027357476642617933
1026,-0.004519128941020435
1027,-0.0010775808042487623
1028,0.003283481698638171
1029,0.004323811781152218
1030,0.004390430116366057
1031,-0.0036586458423091316
1032,0.0041330397673094805
1033,-0.003440627716666982
1034,0.003883850338767927
1035,0.003992874899967915
1036,0.0028031686927630275
1037,0.0041440629912630565
1038,0.003383299504691835
1039,0.004353058240522197
1040,-0.0037392912076659136
1041,0.0035636550068928
1042,-0.003042797875203475
1043,-0.0018837864642712817
1044,-0.0032129448879151235
1045,-0.0017749640472483992
1046,-0.0044751022252366695
1047,-0.004202788426136981
1048,0.0022915915576803532
1049,-0.004271061039571653
1050,0.0015226615584789673
1051,-0.0016766943577909783
1052,-0.0043850390415302
1053,-0.0045693969195315124
1054,0.001239773609597043
1055,0.003983062340579293
1056,-0.0036614741975679564
1057,0.004142442971916365
1058,-0.004178694651947317
1059,-0.0020420315912649993
1060,-0.004459907243116076
1061,0.00022613061867002502
1062,-0.0030423431858894985
1063,-0.001068426897029052
1064,0.0037220078587706924
1065,-0.002467683106881965
1066,-0.003997050569599481
1067,-0.0008558828555654849
1068,-0.0030730722200889462
1069,-0.0003310402008562465
1070,0.004385568240993051
1071,-0.003506305139877001
1072,0.003460380522011978
1073,-0.004463635646474144
1074,-0.0008758298482915747
1075,-0.0028216002716424885
1076,-0.003959240929443662
1077,-0.002906479533070777
1078,0.0027071767164550163
1079,0.00446125262155684
1080,-0.003892570419307038
1081,0.004136270816036195
1082,0.0006811307357378869
1083,0.0016162954012992718
1084,-0.000525441131788445
1085,0.00046248378309740693
1086,0.0043848133452082235
1087,-0.002406750372886042
1088,-0.003778111288027218
1089,-0.001585746049737965
1090,0.0035508618586888225
1091,-2.883792181222072e-05
1092,0.003683182977705972
1093,0.003328841738223416
1094,0.00386019444518343
1095,0.004390073522234253
1096,0.004496259069840872
1097,-0.003329479553790899
1098,-0.00035146691224996745
1099,0.004128883747419461
1100,-0.00036315880332747874
1101,0.0021826618363679166
1102,-0.0006073870707971079
1103,-0.004135377795897632
1104,0.0024128553888988105
1105,0.004126677976578159
1106,-0.004632936166826824
1107,0.004416943816565028
1108,-0.00406933935856537
1109,0.0024107077008208217
1110,0.004306305049491627
1111,-0.0017151481162861679
1112,-0.0035520781750740913
1113,-0.004100005641045027
1114,0.00049468711776268
1115,-0.003391829436728007
1116,-0.0045954222139408495
1117,-0.001653821187271582
1118,0.0039318179058272455
1119,0.0011817296942273434
1120,0.003664366337625415
1121,0.0009534779161299105
1122,0.002274393130946544
1123,0.0035346007806498657
